ContractPVCName,ResidenceBuildingTypeCode,MonthlyDeviceNumber,TotalOctetReceived,TotalOctetTransmitted,Gender,ReAgreementYesNo,TransferYesNo,WifiSubscriptionYesNo,SalesSmallYesNo,InternetCount,WingsCount,MaxServiceAfscrbPassoverPeriod,MinAgreementExpirationRemainingMonthCount,MaxGeneralConsultationCount,MaxQualityConsultationCount,MaxTermConsultationCount,MaxSaleConsultationCount,MaxFeeConsultationCount,MaxEtcConsultationCount,InternetProductName,AgeGroup,iptv_yn
6,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,0,0.8227362047323793,-0.1839178886561949,-0.6810177746453437,-0.15413971162192894,0,0,0,0,0,0,4,3,0
2,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,1,0.8227362047323793,-0.1839178886561949,2.4830171331614417,-0.7481566910164584,0,0,0,0,0,0,2,7,0
0,0,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.21524613847074084,-0.7481566910164584,0,0,0,0,0,0,0,5,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.1510017748604508,-0.7481566910164584,0,0,0,0,0,0,0,5,1
8,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.61993058846303,-0.7481566910164584,0,0,0,0,0,0,0,6,1
8,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,0,0.8227362047323793,-0.1839178886561949,-1.1146672290148016,2.1370686374712564,0,0,0,0,0,0,2,4,1
11,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.3919181383990385,-0.7481566910164584,0,0,0,0,0,0,0,6,1
4,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.5204068656196186,0.015579425347936647,0,0,0,0,0,0,0,3,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,0,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.49144186124244976,-0.7481566910164584,0,0,0,0,0,0,0,6,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.8769080429041901,-0.7481566910164584,0,0,0,0,0,0,0,6,1
8,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.74841931568361,-0.7481566910164584,0,0,0,0,0,0,0,5,1
13,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.7002360429758925,-0.7481566910164584,0,0,0,0,0,0,0,5,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.45616250200932856,-0.7481566910164584,0,0,0,0,0,0,0,4,1
15,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.3266185881762205,-0.7481566910164584,0,0,0,0,0,0,0,4,1
13,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.9732745883196252,-0.7481566910164584,0,0,0,0,0,0,0,4,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.0535800428324877,-0.7481566910164584,0,0,0,0,0,0,0,6,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,1,0,0,0.8227362047323793,-0.1839178886561949,3.1093996783617697,-0.7481566910164584,0,0,0,0,0,0,2,6,1
2,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.2634294111784584,1.882489932016458,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.1510017748604508,-0.7481566910164584,0,0,0,0,0,0,0,3,1
1,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.6167734110350537,-0.4935779855616601,0,0,0,0,0,0,0,5,1
11,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.6681138611707474,-0.7481566910164584,0,0,0,0,0,0,0,4,1
1,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.5204068656196186,-0.7481566910164584,0,0,0,0,0,0,0,5,1
13,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.6007123201324812,-0.5784375540465929,0,0,0,0,0,0,0,8,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,2.2421007696228537,-0.7481566910164584,0,0,0,0,0,0,0,5,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.24736832027588587,-0.7481566910164584,0,0,0,0,0,0,0,5,1
0,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.1510017748604508,1.6279112265616595,0,0,0,0,0,0,0,4,1
2,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.74841931568361,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.1660076791504954,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.18628113409357203,-0.7481566910164584,0,0,0,0,0,0,0,5,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.4753807703398773,-0.7481566910164584,0,0,0,0,0,0,0,5,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.8608469520016176,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,2,-1.1791867490392305,-0.1839178886561949,-0.5685901383273362,-0.7481566910164584,0,0,0,0,0,0,0,4,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.18628113409357203,-0.7481566910164584,0,0,0,0,0,0,0,5,1
1,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-1.0986061381122292,2.0522090689863237,0,0,0,0,0,0,0,3,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.2944964063710755,-0.7481566910164584,0,0,0,0,0,0,0,5,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,1.278435315468503,-0.7481566910164584,0,0,0,0,0,0,0,4,1
8,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,0,-1.1791867490392305,-0.1839178886561949,-0.21524613847074084,-0.7481566910164584,0,0,0,0,0,0,0,4,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,1,0.8227362047323793,-0.1839178886561949,1.4229851335916557,-0.7481566910164584,0,0,0,0,0,0,2,7,0
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.652052770268175,0.015579425347936647,0,0,0,0,0,0,0,5,1
8,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.21524613847074084,-0.7481566910164584,0,0,0,0,0,0,0,2,1
11,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.44325858853473227,-0.7481566910164584,0,0,0,0,0,0,0,6,1
4,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.8126636792939,-0.7481566910164584,0,0,0,0,0,0,0,4,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,1,0,0,0.8227362047323793,-0.1839178886561949,1.3426796790787932,-0.7481566910164584,0,0,0,0,0,0,4,4,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.9411524065144802,-0.7481566910164584,0,0,0,0,0,0,0,5,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.8095065018659239,0.5247368362575334,0,0,0,0,0,0,0,5,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.7966025883913276,-0.7481566910164584,0,0,0,0,0,0,0,6,1
16,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.34689204311929717,-0.7481566910164584,0,0,0,0,0,0,0,7,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,1,0,2,0.8227362047323793,-0.1839178886561949,-0.34373486569132095,2.306787774441122,0,0,1,1,0,1,2,4,1
8,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.1702200431909995,-0.5784375540465929,0,0,0,0,0,0,0,4,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.3790142249244422,-0.7481566910164584,0,0,0,0,0,0,0,5,1
8,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.61993058846303,-0.7481566910164584,0,0,0,0,0,0,0,3,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.20234222499614452,-0.7481566910164584,0,0,0,0,0,0,0,5,1
11,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.8416286836710689,0.6944559732273989,0,0,0,0,0,0,0,4,1
3,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.10281850215273325,-0.7481566910164584,0,0,0,0,0,0,0,6,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,2,-1.1791867490392305,-0.1839178886561949,-0.5043457747170461,-0.7481566910164584,0,0,0,0,0,0,0,6,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.5235640430475949,-0.7481566910164584,0,0,0,0,0,0,0,5,1
6,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.21524613847074084,-0.7481566910164584,0,0,0,0,0,0,0,3,1
4,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.873750865476214,0.8641751101972646,0,0,0,0,0,0,0,3,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.5364679565221911,-0.7481566910164584,0,0,0,0,0,0,0,5,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,0,0.8227362047323793,-0.1839178886561949,-1.0343617745019391,1.7127707950465925,0,0,0,0,0,0,4,4,1
3,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,0.8227362047323793,-0.1839178886561949,1.6639014971302433,-0.7481566910164584,0,0,0,0,0,0,2,6,0
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,0,-1.1791867490392305,-0.1839178886561949,0.6359916793656024,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.7452621382556338,0.18529856231780223,0,0,0,0,0,0,0,4,1
6,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,1,0.8227362047323793,-0.1839178886561949,1.1017633155402053,-0.7481566910164584,0,0,0,0,0,0,2,2,1
3,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,0,0.8227362047323793,-0.1839178886561949,-0.7773843200607788,0.3550176992876678,0,0,0,0,0,0,2,3,0
3,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.19918504756816832,-0.7481566910164584,0,0,0,0,0,0,0,5,1
11,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.8095065018659239,0.5247368362575334,0,0,0,0,0,0,0,5,1
13,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.49144186124244976,-0.7481566910164584,0,0,0,0,0,0,0,7,1
2,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.0577924068729919,0.3550176992876678,0,0,0,0,0,0,0,3,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.1178244064427778,-0.7481566910164584,0,0,0,0,0,0,0,6,1
3,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.6841749520733199,-0.7481566910164584,0,0,0,0,0,0,0,6,1
3,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,0,0.8227362047323793,-0.1839178886561949,0.08991458867813693,-0.7481566910164584,0,0,0,0,0,0,2,4,0
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-1.0343617745019391,1.7127707950465925,0,0,0,0,0,0,0,3,1
5,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,0,0.8227362047323793,-0.1839178886561949,-1.1467894108199468,2.306787774441122,0,0,0,0,0,0,2,7,1
10,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.2826476795090071,-0.7481566910164584,0,0,0,0,0,0,0,4,1
0,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.5878084066578849,-0.7481566910164584,0,0,0,0,0,0,0,5,1
10,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.2665865886064346,-0.7481566910164584,0,0,0,0,0,0,0,4,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.3629531340218697,-0.7481566910164584,0,1,0,0,0,0,0,6,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.5846512292299086,-0.6632971225315256,0,0,0,0,0,0,0,6,1
2,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.24736832027588587,-0.7481566910164584,0,0,0,0,0,0,0,4,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.3950753158270147,-0.7481566910164584,0,0,0,0,0,0,0,5,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.35979595659389346,1.2884729526219285,0,0,0,0,0,0,0,5,1
8,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.9411524065144802,-0.7481566910164584,0,0,0,0,0,0,0,6,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.35979595659389346,-0.7481566910164584,0,0,0,0,0,0,0,6,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.07385349777556441,2.306787774441122,0,0,0,0,0,0,0,4,1
11,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,0,-1.1791867490392305,-0.1839178886561949,-0.6488955928401987,-0.3238588485917945,0,0,0,0,0,0,0,8,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.8287247701964726,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.8095065018659239,0.5247368362575334,0,0,0,0,0,0,0,4,1
11,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.6359916793656024,-0.7481566910164584,0,0,0,0,0,0,0,6,1
14,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.34373486569132095,-0.7481566910164584,0,0,0,0,0,0,0,4,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.7292010473530613,0.10043899383286943,0,0,0,0,0,0,0,8,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.022513047639870675,-0.7481566910164584,0,0,0,0,0,0,0,3,1
2,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,1.1017633155402053,-0.7481566910164584,0,0,0,0,0,0,0,5,1
3,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.278435315468503,-0.7481566910164584,1,1,0,0,0,0,0,7,1
7,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.23446440680128955,-0.7481566910164584,0,0,0,0,0,0,0,5,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-1.130728319917374,2.221928205956189,0,0,0,0,0,0,0,3,1
5,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.5396251339501673,-0.7481566910164584,0,0,0,0,0,0,0,2,1
8,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.7773843200607788,0.270158130802735,0,0,0,0,0,0,0,5,1
15,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,1,0,0,0.8227362047323793,-0.1839178886561949,3.382438223705502,-0.7481566910164584,0,0,0,0,0,0,2,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-1.002239592696794,1.5430516580767268,0,0,0,0,0,0,0,6,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.04173131597041938,-0.7481566910164584,0,0,0,0,0,0,0,5,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,1,-1.1791867490392305,-0.1839178886561949,0.8126636792939,-0.7481566910164584,0,0,0,0,0,0,0,3,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.9572134974170527,-0.7481566910164584,0,0,0,0,0,0,0,4,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.5396251339501673,1.6279112265616595,0,0,0,0,0,0,0,5,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.8416286836710689,0.6944559732273989,0,0,0,0,0,0,0,3,1
3,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.8608469520016176,-0.7481566910164584,0,0,0,0,0,0,0,4,1
15,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.49144186124244976,-0.7481566910164584,0,0,0,0,0,0,0,6,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.00645195673729816,-0.7481566910164584,0,0,0,0,0,0,0,0,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.32767377478874843,-0.7481566910164584,0,0,0,0,0,0,0,7,1
10,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.5396251339501673,-0.7481566910164584,0,0,0,0,0,0,0,4,1
1,3,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,0,0.8227362047323793,-0.1839178886561949,-1.1146672290148016,2.1370686374712564,0,0,0,0,0,0,4,4,0
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.2955515929836034,-0.7481566910164584,0,0,0,0,0,0,0,4,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,0,0.8227362047323793,-0.1839178886561949,-0.7131399564504888,0.015579425347936647,0,0,0,0,0,0,2,7,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.7002360429758925,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,1,0,1,0.8227362047323793,-0.1839178886561949,3.671537859951808,-0.7481566910164584,0,0,0,0,0,0,4,7,1
5,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.5043457747170461,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.6970788655479163,-0.06928014313699614,0,0,0,0,0,0,0,7,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.0214578610273428,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.1702200431909995,-0.7481566910164584,0,0,0,0,0,0,0,4,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,1,0,0,0.8227362047323793,-0.1839178886561949,-1.0504228654045116,1.7976303635315252,0,0,0,0,0,0,4,3,1
8,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,1,0,1,0.8227362047323793,-0.1839178886561949,2.5151393149665866,-0.7481566910164584,0,0,0,0,0,0,2,7,0
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,1,0,1,0.8227362047323793,-0.1839178886561949,3.655476769049235,-0.7481566910164584,0,0,0,0,0,0,2,6,1
8,1,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.9732745883196252,-0.7481566910164584,0,0,0,0,0,0,0,6,1
1,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-1.1146672290148016,2.1370686374712564,0,0,0,0,0,0,0,8,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,0,-1.1791867490392305,-0.1839178886561949,0.8769080429041901,-0.7481566910164584,0,0,0,0,0,0,0,4,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-1.130728319917374,2.221928205956189,0,0,0,0,0,0,0,6,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,1,-1.1791867490392305,-0.1839178886561949,1.1820687700530679,-0.7481566910164584,0,0,0,0,0,0,0,6,1
10,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.25052549770386207,0.10043899383286943,0,0,0,0,0,0,0,5,1
3,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,0,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-1.0343617745019391,1.7127707950465925,0,0,0,0,0,0,0,4,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,-0.44010141110675605,-0.7481566910164584,0,0,0,0,0,0,0,6,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,1,-1.1791867490392305,-0.1839178886561949,1.1017633155402053,-0.7481566910164584,0,0,0,0,0,0,0,2,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,1.149946588247923,-0.7481566910164584,0,0,0,0,0,0,0,4,1
2,4,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,1,0,0,0.8227362047323793,-0.1839178886561949,-0.9861785017942215,1.4581920895917941,0,0,0,0,0,0,2,3,1
5,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,1,0,0,0,-1.1791867490392305,-0.1839178886561949,0.20234222499614452,0.270158130802735,0,0,0,0,0,0,0,5,1
7,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,1,0,0,0,1,-1.1791867490392305,-0.1839178886561949,0.74841931568361,-0.7481566910164584,0,0,0,0,0,0,0,4,1
8,2,-0.34954730023533004,-0.2744240920023839,-0.22382148267331547,2,0,0,0,0,-1.1791867490392305,-0.1839178886561949,0.8769080429041901,-0.7481566910164584,0,0,0,0,0,0,0,5,1
